FIPS,Pop,Density,HH,pop_lt_5,pct_lt_5,pop_gt_65,pct_gt_65,MedAge,White,Pctwhite,Black,Pctblack,Hispanic,PctHispanic,PctImmigra,Unemployed,InLaborFocre,pct_unemployed,MdHHInc,PctVacant,PctHighSch,PctBA,PctGrad,Md_Value
470370156301 ,1248,3779.422,346,79,0.063301282,43,0.034455128,26.9,666,0.533653846,546,0.4375,81,0.064903846,0.266025641,119,724,0.164364641,63750,0.098958333,0.943925234,0.481975968,0.098798398,176900
470370156302 ,2902,638.3159,1248,313,0.107856651,101,0.034803584,31.4,1153,0.397312198,1485,0.511716058,367,0.126464507,0.128532047,55,1879,0.029270889,62375,0.058113208,0.963900862,0.461206897,0.184267241,178800
470370156311 ,4442,2471.228,1328,383,0.086222422,458,0.103106709,36.7,1856,0.417829806,1727,0.388788834,733,0.165015759,0.155785682,239,2565,0.093177388,72794,0.065446868,0.80952381,0.18662465,0.045868347,178900
470370156312 ,3365,1095.172,1159,350,0.104011887,165,0.049034175,30.9,1305,0.38781575,1588,0.47191679,203,0.060326895,0.175037147,343,2073,0.165460685,47813,0.077229299,0.887080366,0.294506612,0.105798576,179200
470370156313 ,2877,345.8475,867,224,0.077858881,66,0.022940563,31.4,1860,0.646506778,829,0.288147376,385,0.133819951,0.094195342,84,1749,0.048027444,58954,0.05349345,0.981640849,0.399885255,0.061388411,180700
470370157001 ,1624,998.57,592,146,0.089901478,168,0.103448276,35.2,1281,0.788793103,261,0.160714286,602,0.370689655,0.206896552,68,885,0.076836158,40982,0.027914614,0.816091954,0.187444739,0.048629531,181500
470370158021 ,1714,11536.33,656,206,0.120186698,123,0.07176196,27.9,745,0.434655776,561,0.327304551,589,0.343640607,0.327887981,80,832,0.096153846,26744,0.05065123,0.424430642,0.082815735,0.026915114,184500
470370158022 ,1004,6154.859,329,46,0.045816733,27,0.02689243,27.6,823,0.819721116,143,0.142430279,489,0.487051793,0.331673307,67,490,0.136734694,31681,0,0.780487805,0.080675422,0,184800
470370158023 ,2435,3344.265,1249,92,0.037782341,159,0.065297741,30.1,1786,0.733470226,605,0.248459959,261,0.107186858,0.199589322,23,1716,0.013403263,29821,0.107219442,0.795782464,0.277469478,0.037735849,184800
470370158024 ,962,1701.271,431,44,0.045738046,127,0.132016632,37,372,0.386694387,257,0.267151767,98,0.101871102,0.197505198,22,613,0.03588907,47604,0,0.839669421,0.304132231,0.054545455,185300
470370158031 ,1903,4505.406,605,237,0.1245402,35,0.018392013,27.8,1167,0.613242249,377,0.19810825,647,0.33998949,0.591171834,19,1017,0.018682399,34837,0.254926108,0.652830189,0.059433962,0.011320755,185800
470370158032 ,719,2134.548,285,69,0.09596662,18,0.025034771,31.5,560,0.778859527,145,0.201668985,321,0.446453408,0.45340751,33,428,0.077102804,28125,0.206128134,0.653608247,0.086597938,0.008247423,185900
470370158041 ,1569,5422.188,741,176,0.112173359,186,0.118546845,35.3,845,0.538559592,390,0.248565966,598,0.381134481,0.270873168,83,1000,0.083,39464,0.012,0.712623098,0.222023277,0.085944494,186200
470370158042 ,1845,9436.477,955,70,0.037940379,48,0.02601626,31.2,886,0.480216802,778,0.421680217,91,0.049322493,0.193495935,63,1343,0.046909903,37772,0,0.941529235,0.441529235,0.073463268,186600
470370158043 ,1073,6786.498,444,149,0.138863001,69,0.064305685,27,450,0.419384902,522,0.486486486,117,0.109040075,0.375582479,48,587,0.081771721,39063,0,0.850082372,0.224052718,0.115321252,187500
470370159001 ,1831,3411.988,759,0,0,406,0.221736756,49.5,1305,0.712725287,442,0.241398143,42,0.022938285,0.036045877,89,630,0.141269841,9453,0.1375,0.76910017,0.123089983,0.040747029,188700
470370159002 ,1130,707.8702,404,194,0.171681416,91,0.080530973,29.2,898,0.794690265,162,0.143362832,438,0.387610619,0.204424779,0,529,0,28125,0,0.736918605,0.140988372,0.033430233,189100
470370160001 ,910,2033.703,410,67,0.073626374,56,0.061538462,33.5,202,0.221978022,681,0.748351648,10,0.010989011,0.025274725,54,476,0.113445378,34688,0.129511677,0.767676768,0.158249158,0.03030303,192500
470370161001 ,936,1620.298,403,17,0.018162393,94,0.10042735,29,677,0.723290598,254,0.271367521,17,0.018162393,0.018162393,25,671,0.037257824,51458,0.1724846,0.854771784,0.395573997,0.089903181,192700
470370161002 ,1082,1803.157,563,31,0.028650647,67,0.061922366,38.4,234,0.216266174,833,0.76987061,29,0.026802218,0.072088725,76,597,0.127303183,23170,0.027633851,0.702072539,0.123056995,0.006476684,194700
470370162001 ,568,2110.951,259,0,0,130,0.228873239,53.6,123,0.216549296,445,0.783450704,82,0.144366197,0.049295775,17,263,0.064638783,24375,0,0.609345794,0.157009346,0.112149533,195800
470370162002 ,1456,7357.389,443,200,0.137362637,72,0.049450549,16.3,166,0.114010989,1281,0.879807692,13,0.008928571,0.010989011,79,385,0.205194805,20417,0.187155963,0.686200378,0.079395085,0.007561437,196800
470370162003 ,612,3857.845,380,16,0.026143791,106,0.173202614,38.5,361,0.589869281,227,0.370915033,28,0.045751634,0.070261438,7,433,0.016166282,37500,0.247524752,0.890946502,0.576131687,0.273662551,198400
470370162004 ,624,7528.509,302,16,0.025641026,120,0.192307692,37,457,0.732371795,155,0.248397436,26,0.041666667,0,0,408,0,23750,0.022653722,0.841191067,0.23325062,0.049627792,200000
470370163001 ,734,3334.797,348,5,0.006811989,86,0.117166213,34,515,0.701634877,171,0.232970027,11,0.014986376,0.148501362,22,535,0.041121495,52946,0.230088496,0.918584071,0.497345133,0.191150442,202100
470370163002 ,1219,18759.67,294,200,0.164068909,44,0.03609516,18.8,244,0.200164069,970,0.795734208,14,0.011484824,0.011484824,56,341,0.164222874,15811,0.164772727,0.628415301,0.133879781,0.079234973,203200
470370163003 ,675,4844.762,302,13,0.019259259,24,0.035555556,33.3,467,0.691851852,169,0.25037037,24,0.035555556,0.094814815,10,394,0.025380711,50417,0.12716763,0.949891068,0.509803922,0.20043573,203300
470370164001 ,2234,9613.027,430,0,0,45,0.020143241,19.6,1685,0.754252462,256,0.114592659,125,0.055953447,0.075201432,64,912,0.070175439,31111,0.199255121,1,0.720430108,0.221505376,203400
470370164002 ,1921,9356.08,637,13,0.006767309,299,0.1556481,21.9,1587,0.826132223,231,0.12024987,69,0.035918792,0.055179594,99,845,0.117159763,30875,0.11281337,0.946406821,0.580998782,0.213154689,203600
470370165001 ,524,2945.647,313,11,0.020992366,0,0,26.1,414,0.790076336,7,0.013358779,29,0.055343511,0.169847328,0,306,0,31406,0.304444444,0.962068966,0.855172414,0.513793103,203600
470370165002 ,2161,14006.45,0,0,0,0,0,20.3,1515,0.701064322,361,0.167052291,80,0.037019898,0.079592781,101,891,0.11335578,NA,0,1,0.742857143,0,204200
470370165003 ,798,12517.7,0,0,0,0,0,21.2,666,0.834586466,48,0.060150376,41,0.051378446,0.071428571,39,346,0.112716763,NA,0,0,0,0,204200
470370165004 ,976,5043.693,0,0,0,15,0.015368852,20.6,678,0.694672131,132,0.135245902,59,0.06045082,0.103483607,17,392,0.043367347,NA,0,0.333333333,0,0,204500
470370166001 ,1725,4309.252,1021,43,0.024927536,61,0.035362319,29.4,1442,0.835942029,21,0.012173913,26,0.015072464,0.105507246,12,1477,0.008124577,71705,0.149875104,0.994444444,0.858333333,0.459027778,204700
470370166002 ,1022,6544.271,810,31,0.030332681,65,0.063600783,44.1,619,0.605675147,282,0.27592955,54,0.052837573,0.112524462,33,529,0.062381853,20816,0.066820276,0.774158523,0.605863192,0.361563518,205900
470370167001 ,2013,5387.239,930,55,0.027322404,479,0.237953304,40.4,1737,0.862891207,91,0.04520616,53,0.026328862,0.099850969,33,1032,0.031976744,82969,0.120982987,0.974632844,0.827102804,0.461281709,206200
470370167002 ,1702,4707.329,780,75,0.044065805,211,0.123971798,33.6,1469,0.863102233,59,0.0346651,16,0.009400705,0.058754407,15,1256,0.011942675,102357,0.113636364,0.978622328,0.753760887,0.422011085,208500
470370167003 ,643,4346.094,286,105,0.163297045,152,0.236391913,41.2,643,1,0,0,11,0.017107309,0.029548989,0,281,0,117115,0.203342618,1,0.884353741,0.696145125,209600
470370167004 ,748,1737.753,407,10,0.013368984,123,0.164438503,44.6,748,1,0,0,12,0.016042781,0.021390374,0,483,0,63173,0,0.967164179,0.786567164,0.220895522,209700
470370168001 ,1797,8554.225,805,151,0.084028937,77,0.042849193,29.3,1372,0.763494713,216,0.120200334,52,0.028937117,0.100166945,30,1243,0.024135157,78210,0.095505618,1,0.803807947,0.389072848,210000
470370168002 ,1204,8240.958,652,63,0.052325581,110,0.091362126,28.9,821,0.681893688,35,0.029069767,61,0.050664452,0.294019934,102,855,0.119298246,53130,0.114130435,0.999011858,0.843873518,0.535573123,210900
470370168003 ,1060,5148.184,470,0,0,37,0.03490566,26.8,895,0.844339623,144,0.135849057,0,0,0.049056604,99,618,0.160194175,54333,0.044715447,0.934891486,0.901502504,0.358931553,211300
470370168004 ,628,5899.98,274,23,0.036624204,23,0.036624204,36.6,555,0.883757962,0,0,21,0.03343949,0.149681529,17,360,0.047222222,79063,0,0.925480769,0.540865385,0.295673077,211700
470370169001 ,848,5203.921,338,111,0.130896226,102,0.120283019,31.5,676,0.797169811,159,0.1875,0,0,0,0,483,0,76957,0,0.959501558,0.741433022,0.285046729,212300
470370169002 ,1111,5588.56,437,31,0.02790279,120,0.108010801,35.1,992,0.892889289,13,0.01170117,0,0,0.03690369,20,737,0.027137042,127991,0.083857442,0.957507082,0.85694051,0.556657224,212500
470370169003 ,1072,4078.511,452,70,0.065298507,123,0.114738806,43,849,0.791977612,101,0.094216418,0,0,0.07369403,17,640,0.0265625,91750,0.075664622,0.95291202,0.682775713,0.327137546,212800
470370169004 ,1002,6429.078,521,42,0.041916168,73,0.072854291,32.7,646,0.644710579,99,0.098802395,46,0.045908184,0.193612774,48,698,0.068767908,57109,0,0.964959569,0.809973046,0.443396226,215500
470370169005 ,876,5647.816,398,0,0,7,0.007990868,36.3,747,0.852739726,0,0,91,0.103881279,0.111872146,11,767,0.014341591,116250,0,1,0.815718157,0.474254743,216300
470370170001 ,1331,4829.596,556,179,0.134485349,168,0.126220887,35,995,0.747558227,307,0.230653644,0,0,0.003005259,37,835,0.044311377,90375,0.019400353,0.970788705,0.689386563,0.317429406,217400
470370170002 ,596,4391.446,219,44,0.073825503,51,0.08557047,38.6,268,0.44966443,328,0.55033557,9,0.015100671,0.030201342,0,338,0,77813,0.164122137,0.946210269,0.466992665,0.166259169,219400
470370170003 ,1706,11999.48,338,45,0.026377491,27,0.015826495,21.1,1338,0.784290739,255,0.14947245,66,0.038686987,0.050996483,57,971,0.058702369,52273,0.269978402,0.93059126,0.508997429,0.267352185,220100
470370171001 ,888,6789.28,472,67,0.07545045,34,0.038288288,29.4,810,0.912162162,71,0.079954955,40,0.045045045,0.012387387,30,704,0.042613636,51591,0.130755064,1,0.726821192,0.23013245,220300
470370171002 ,615,3019.664,356,6,0.009756098,73,0.118699187,30.3,416,0.676422764,175,0.284552846,8,0.01300813,0.016260163,22,463,0.047516199,56284,0.118811881,0.939461883,0.580717489,0.210762332,220800
470370171003 ,751,2348.902,379,53,0.07057257,89,0.118508655,34.3,649,0.864181092,85,0.113182423,40,0.053262317,0.051930759,18,547,0.032906764,59028,0.134703196,0.971153846,0.719551282,0.330128205,223700
470370172001 ,613,675.0493,319,9,0.014681892,64,0.104404568,37.5,563,0.918433931,27,0.044045677,53,0.086460033,0.073409462,39,483,0.080745342,50089,0.053412463,0.915057915,0.436293436,0.16988417,225000
470370172002 ,846,1306.076,324,72,0.085106383,100,0.11820331,32.2,700,0.827423168,84,0.09929078,316,0.373522459,0.229314421,10,474,0.021097046,36250,0.066282421,0.606284658,0.208872458,0.057301294,226300
470370173001 ,1749,5235.667,624,76,0.043453402,82,0.046883934,29.6,1128,0.644939966,148,0.084619783,640,0.365923385,0.354488279,99,1072,0.092350746,42278,0.058823529,0.774223895,0.22953904,0.047977422,226400
470370173002 ,671,2141.056,290,0,0,48,0.071535022,36.6,616,0.918032787,47,0.070044709,390,0.581222057,0.369597615,25,421,0.059382423,26186,0.061488673,0.70464135,0.107594937,0.050632911,226400
470370173003 ,917,3464.799,330,81,0.088331516,22,0.023991276,33.4,661,0.72082879,248,0.27044711,0,0,0.092693566,29,567,0.051146384,38000,0.110512129,0.87654321,0.307098765,0.066358025,230200
470370174011 ,1714,3850.739,671,138,0.080513419,119,0.069428238,35.1,1341,0.782380397,223,0.130105018,588,0.343057176,0.320886814,18,1064,0.016917293,42269,0.064156206,0.767275616,0.161239079,0.037331215,230300
470370174012 ,706,2418.491,288,46,0.065155807,104,0.147308782,30.2,458,0.648725212,158,0.223796034,183,0.259206799,0.228045326,0,377,0,37875,0.094339623,0.902807775,0.149028078,0.021598272,231300
470370174021 ,1510,5849.36,549,27,0.017880795,44,0.029139073,28.5,1418,0.939072848,56,0.037086093,894,0.59205298,0.354304636,162,798,0.203007519,32140,0.07106599,0.886836028,0.351039261,0.042725173,233100
470370174022 ,832,4481.861,508,0,0,135,0.162259615,46.9,646,0.776442308,43,0.051682692,123,0.147836538,0.067307692,0,568,0,50662,0.084684685,0.866751269,0.375634518,0.112944162,233300
470370174023 ,806,2376.355,316,0,0,150,0.186104218,48.5,713,0.884615385,25,0.03101737,28,0.034739454,0.047146402,30,413,0.072639225,41163,0,0.886657102,0.216642755,0.048780488,235200
470370174024 ,1762,6620.07,674,183,0.103859251,169,0.095913734,32.9,1252,0.710556186,334,0.189557321,815,0.462542565,0.389330306,20,1002,0.01996008,30667,0.06518724,0.693961952,0.133167907,0.00165426,237100
470370174025 ,1110,5381.103,473,35,0.031531532,16,0.014414414,27.3,743,0.669369369,78,0.07027027,148,0.133333333,0.246846847,0,673,0,39583,0.097328244,0.964788732,0.716901408,0.273239437,241200
470370175001 ,849,2209.172,389,31,0.036513545,67,0.078916372,34.6,744,0.876325088,41,0.048292108,248,0.292108363,0.197879859,63,586,0.107508532,32083,0.16344086,0.824675325,0.196428571,0.042207792,241300
470370175002 ,927,3805.751,574,28,0.030204962,304,0.32793959,55.5,799,0.861920173,82,0.088457389,44,0.047464941,0.061488673,18,506,0.035573123,26667,0,0.696473552,0.215365239,0.071788413,242700
470370175003 ,1137,2311.966,359,76,0.066842568,68,0.059806508,29.9,931,0.81882146,135,0.118733509,202,0.17766051,0.153034301,21,510,0.041176471,34708,0.016438356,0.67340591,0.222395023,0.038880249,245800
470370177011 ,1320,821.2751,426,98,0.074242424,173,0.131060606,39.2,1161,0.879545455,24,0.018181818,52,0.039393939,0.060606061,25,672,0.037202381,152500,0.053333333,0.949411765,0.698823529,0.352941176,249500
470370177012 ,996,2307.147,437,55,0.055220884,134,0.134538153,34.8,922,0.925702811,46,0.046184739,5,0.00502008,0.045180723,3,698,0.004297994,83657,0.052060738,1,0.867069486,0.410876133,255100
470370177021 ,1774,2692.16,768,143,0.080608794,288,0.162344983,38.8,1740,0.980834273,4,0.002254791,66,0.037204059,0.020293123,19,1046,0.018164436,97750,0,0.980165289,0.700826446,0.314049587,259800
470370177022 ,1364,2920.523,728,35,0.025659824,323,0.236803519,44.3,1283,0.940615836,56,0.041055718,17,0.012463343,0.041055718,0,812,0,81250,0.010869565,0.98989899,0.767676768,0.40312213,263800
470370177023 ,1656,11260.76,61,0,0,0,0,19.7,1436,0.867149758,137,0.082729469,60,0.036231884,0.039251208,88,880,0.1,105350,0,1,0.469026549,0.309734513,268300
470370178001 ,1101,2886.901,566,80,0.072661217,180,0.163487738,39.9,1020,0.926430518,54,0.049046322,0,0,0,0,783,0,106838,0.025817556,1,0.689017341,0.289017341,269000
470370178002 ,1342,3036.867,599,103,0.076751118,188,0.140089419,33.2,1250,0.931445604,0,0,55,0.040983607,0.018628912,24,828,0.028985507,78603,0.085496183,1,0.709611452,0.314928425,270000
470370178003 ,664,3285.964,435,14,0.021084337,65,0.097891566,31.2,616,0.927710843,22,0.03313253,11,0.016566265,0.016566265,65,565,0.115044248,39882,0.108606557,1,0.582608696,0.375652174,271100
470370178004 ,1706,5722.685,839,87,0.050996483,67,0.039273154,27.9,1594,0.934349355,25,0.014654162,0,0,0.054513482,15,1332,0.011261261,89191,0.062569832,0.94639866,0.786432161,0.224455611,271300
470370178005 ,513,2084.208,285,0,0,124,0.2417154,53.1,258,0.502923977,210,0.409356725,11,0.021442495,0.040935673,0,251,0,NA,0.154302671,0.905707196,0.769230769,0.540942928,271700
470370179011 ,561,3039.472,264,13,0.023172906,24,0.042780749,24.5,494,0.88057041,28,0.049910873,10,0.017825312,0.021390374,0,320,0,51667,0.314285714,0.954887218,0.586466165,0.360902256,272200
470370179012 ,1689,3271.089,857,0,0,676,0.400236827,57.1,1507,0.892243931,31,0.018354056,20,0.011841326,0.030787448,0,978,0,135213,0.069489685,0.977832512,0.687807882,0.407635468,273100
470370179013 ,734,2337.123,320,40,0.054495913,194,0.264305177,42,734,1,0,0,0,0,0,0,374,0,151125,0.205955335,1,0.916824197,0.468809074,273400
470370179014 ,1419,1882.814,566,96,0.067653277,292,0.205778717,47.7,1419,1,0,0,174,0.122621564,0.013389711,24,641,0.037441498,144605,0,1,0.88465205,0.399428027,273500
470370179021 ,1132,1815.318,482,69,0.060954064,170,0.150176678,39.8,832,0.734982332,164,0.144876325,68,0.060070671,0.100706714,0,474,0,140978,0.158813264,1,0.917900404,0.473755047,273800
470370179022 ,1404,5815.692,864,80,0.056980057,349,0.248575499,47.5,1346,0.958689459,0,0,0,0,0.082621083,17,765,0.022222222,61328,0.055737705,1,0.706726457,0.332735426,279800
470370179023 ,2256,3383.031,1053,141,0.0625,575,0.254875887,39.8,2097,0.929521277,69,0.030585106,92,0.040780142,0.038120567,78,1252,0.062300319,74028,0,0.964712919,0.794856459,0.42284689,281000
470370180001 ,788,2762.265,423,64,0.081218274,125,0.158629442,47.3,704,0.893401015,29,0.03680203,0,0,0.118020305,0,638,0,87697,0.064159292,1,0.675425039,0.384853168,281300
470370180002 ,723,1838.871,299,14,0.019363762,139,0.192254495,53.4,723,1,0,0,0,0,0.049792531,15,393,0.038167939,248162,0.321995465,1,0.960413081,0.635111876,285100
470370180003 ,1042,2555.261,469,188,0.180422265,245,0.23512476,41.8,990,0.950095969,0,0,12,0.011516315,0.090211132,0,471,0,131683,0.032989691,0.98256538,0.752179328,0.481942715,285400
470370180004 ,1579,4323.606,816,66,0.041798607,239,0.151361621,28.9,1380,0.873970868,0,0,0,0,0.026599113,32,1101,0.029064487,75833,0.108196721,1,0.806421152,0.474032106,286100
470370180005 ,918,4118.17,588,64,0.069716776,291,0.316993464,57.2,918,1,0,0,0,0,0.005446623,15,450,0.033333333,71833,0,0.993811881,0.873762376,0.47029703,286600
470370181011 ,959,3933.795,537,46,0.047966632,104,0.108446298,37.3,882,0.919708029,0,0,13,0.013555787,0.060479666,45,705,0.063829787,59018,0.062827225,0.927872861,0.601466993,0.2799511,288300
470370181012 ,1815,2728.319,877,306,0.168595041,113,0.062258953,29.5,975,0.537190083,479,0.263911846,179,0.09862259,0.074931129,17,1038,0.016377649,31156,0.119477912,0.897007042,0.440140845,0.146126761,292300
470370181013 ,2876,7307.056,987,264,0.091794159,163,0.056675939,28,1245,0.432892907,821,0.285465925,548,0.19054242,0.164812239,43,1662,0.025872443,38734,0,0.6277884,0.071383047,0.019757808,295700
470370181021 ,758,1244.069,329,51,0.067282322,157,0.207124011,42.7,684,0.90237467,8,0.01055409,14,0.018469657,0.068601583,19,475,0.04,69583,0.06,0.971088435,0.600340136,0.294217687,295800
470370181022 ,1634,2106.544,1039,47,0.02876377,665,0.406976744,56.7,1441,0.881884945,96,0.05875153,83,0.050795594,0.077723378,27,828,0.032608696,56411,0,0.925901202,0.536048064,0.222296395,296300
470370181023 ,1327,904.8997,471,19,0.014318011,200,0.150715901,49.8,1302,0.981160512,0,0,0,0,0.025621703,31,663,0.046757164,160417,0.016701461,1,0.772340426,0.329787234,297300
470370182011 ,1047,1373.973,436,123,0.11747851,88,0.084049666,37.5,934,0.892072588,15,0.014326648,13,0.012416428,0.050620821,6,665,0.009022556,81538,0.117408907,0.946716233,0.690210657,0.325898389,298900
470370182012 ,1013,1093.486,429,70,0.069101678,278,0.274432379,52.9,927,0.915103653,0,0,38,0.03751234,0.010858835,11,478,0.023012552,88563,0.073434125,0.992555831,0.656327543,0.246898263,299900
470370182013 ,1009,912.5386,405,31,0.030723489,173,0.171456888,44,971,0.962338949,0,0,0,0,0.052527255,0,405,0,111625,0,0.985652798,0.789096126,0.338593974,302400
470370182021 ,1105,1095.388,427,50,0.045248869,163,0.147511312,38.8,673,0.609049774,270,0.244343891,162,0.146606335,0.063348416,15,564,0.026595745,76696,0.097251586,0.937414966,0.646258503,0.262585034,304300
470370182022 ,3456,2966.013,1639,105,0.030381944,331,0.095775463,31,2587,0.748553241,490,0.141782407,68,0.019675926,0.171585648,194,2293,0.084605321,65186,0.117393646,0.929213483,0.487265918,0.125468165,313400
470370182023 ,2911,1644.471,1297,142,0.048780488,200,0.068704912,29.7,2042,0.701477156,622,0.213672278,83,0.028512539,0.120920646,197,2121,0.092880717,61211,0.117687075,0.99,0.643636364,0.279090909,316200
470370182031 ,820,1253.739,271,36,0.043902439,127,0.154878049,45,799,0.974390244,0,0,49,0.059756098,0.023170732,5,422,0.011848341,203036,0.114379085,0.987341772,0.801084991,0.388788427,317900
470370182032 ,676,1527.892,273,25,0.036982249,189,0.279585799,52.3,635,0.939349112,41,0.060650888,0,0,0.059171598,0,321,0,99750,0.028469751,0.964214712,0.687872763,0.262425447,319700
470370183011 ,1872,277.0738,747,183,0.09775641,260,0.138888889,38.8,1727,0.922542735,53,0.028311966,21,0.011217949,0.033119658,0,1041,0,108365,0,0.888260255,0.519094767,0.139321075,323200
470370183012 ,1173,64.51575,357,0,0,179,0.152600171,52.5,1151,0.981244672,22,0.018755328,0,0,0,13,631,0.020602219,58904,0.109725686,0.864632984,0.348903718,0.043851287,324700
470370183013 ,2774,1299.512,1164,189,0.06813266,293,0.105623648,30.2,1726,0.6222062,650,0.234318673,347,0.125090123,0.226748378,10,1563,0.006397953,36489,0.067307692,0.819815195,0.424537988,0.124229979,325300
470370183014 ,2569,422.9232,801,121,0.047100039,255,0.099260413,36.3,2211,0.860646166,34,0.013234722,130,0.050603348,0.126508369,19,1372,0.013848397,98689,0.049822064,0.937919463,0.533557047,0.242729306,325300
470370183021 ,2631,134.8421,997,184,0.069935386,275,0.104522995,38.9,2458,0.934245534,86,0.032687191,115,0.043709616,0.052451539,31,1453,0.021335169,88009,0.083639706,0.984453082,0.547473626,0.233203776,326000
470370184011 ,1480,1878.376,644,120,0.081081081,60,0.040540541,25.9,741,0.500675676,488,0.32972973,209,0.141216216,0.216891892,22,990,0.022222222,54286,0.230585424,1,0.57912844,0.233944954,326300
470370184012 ,1412,2713.23,697,93,0.065864023,175,0.123937677,30.1,898,0.635977337,297,0.210339943,23,0.016288952,0.242917847,27,896,0.030133929,58068,0,0.941281139,0.521352313,0.21975089,327800
470370184013 ,1685,4733.289,918,11,0.00652819,325,0.192878338,37.4,1286,0.763204748,207,0.122848665,61,0.03620178,0.073590504,66,1202,0.054908486,59412,0.048704663,0.978917779,0.473647224,0.160224877,328000
470370184014 ,803,2221.534,397,25,0.03113325,95,0.118306351,45.4,732,0.911581569,40,0.0498132,75,0.093399751,0.02241594,9,481,0.018711019,54240,0,0.959150327,0.406862745,0.142156863,329100
470370184015 ,1056,2138.439,424,51,0.048295455,178,0.168560606,38.2,866,0.820075758,190,0.179924242,0,0,0.025568182,64,604,0.105960265,48500,0.134693878,0.860665845,0.378545006,0.091245376,333700
470370184041 ,2505,559.0283,1182,68,0.027145709,450,0.179640719,39,2388,0.953293413,21,0.008383234,84,0.033532934,0.091017964,55,1629,0.033763045,60662,0.123145401,0.978463045,0.614292707,0.313264807,334400
470370184042 ,1344,987.0465,698,0,0,271,0.201636905,36.6,1146,0.852678571,176,0.130952381,34,0.025297619,0.087053571,9,879,0.010238908,68269,0.043835616,0.996313364,0.649769585,0.270046083,334800
470370184043 ,766,2527.056,328,47,0.061357702,81,0.105744125,25.7,523,0.682767624,122,0.15926893,44,0.057441253,0.109660574,17,478,0.035564854,39167,0.11827957,0.898263027,0.451612903,0.148883375,338900
470370184051 ,1090,3203.078,515,48,0.044036697,135,0.123853211,40.4,1046,0.959633028,9,0.008256881,33,0.030275229,0.030275229,8,637,0.01255887,57431,0,0.98018648,0.475524476,0.149184149,348300
470370184052 ,1644,1482.212,686,112,0.068126521,277,0.168491484,44.8,1457,0.886253041,130,0.079075426,18,0.010948905,0.050486618,57,892,0.063901345,74000,0.104438642,0.993620415,0.426634769,0.159489633,349600
470370184053 ,1976,1596.136,672,127,0.064271255,173,0.087550607,42.2,1871,0.946862348,0,0,47,0.023785425,0.035425101,30,1004,0.029880478,114000,0,0.978851964,0.638217523,0.255287009,353000
470370184071 ,2536,2200.654,971,168,0.066246057,344,0.135646688,43.2,2319,0.914432177,106,0.041798107,0,0,0.060725552,114,1453,0.078458362,92344,0.044291339,0.974330357,0.579241071,0.209821429,356900
470370184072 ,1984,920.9265,669,176,0.088709677,130,0.065524194,37.6,1621,0.81703629,106,0.053427419,111,0.055947581,0.184979839,73,1189,0.061396131,97260,0,0.985553772,0.597913323,0.298555377,361400
470370184081 ,2885,2588.812,976,177,0.06135182,283,0.098093588,42.4,2401,0.832235702,147,0.050953206,34,0.011785095,0.12270364,32,1543,0.02073882,103214,0.05517909,0.95663397,0.694372741,0.236964378,364400
470370184082 ,822,660.5778,321,39,0.047445255,89,0.108272506,42.4,790,0.96107056,0,0,0,0,0.058394161,19,480,0.039583333,152969,0,0.98989899,0.735690236,0.254208754,365200
470370184091 ,2864,3256.016,1157,378,0.13198324,494,0.172486034,38.3,2640,0.921787709,198,0.069134078,242,0.084497207,0.094972067,16,1507,0.01061712,77054,0,0.912616822,0.457009346,0.240654206,367500
470370184092 ,1810,4060.657,972,29,0.016022099,637,0.351933702,61.1,1725,0.953038674,26,0.014364641,0,0,0.039226519,18,861,0.020905923,54894,0.175572519,0.972169513,0.430107527,0.137887413,368900
470370184101 ,2218,6653.085,1111,154,0.069431921,290,0.130748422,34.5,1767,0.796663661,290,0.130748422,128,0.057709648,0.116771867,71,1367,0.051938552,53381,0.060862215,0.945255474,0.443430657,0.186131387,371400
470370184102 ,806,5737.969,481,21,0.026054591,112,0.138957816,45.2,708,0.878411911,66,0.081885856,44,0.054590571,0.099255583,0,522,0,47083,0.104283054,0.960784314,0.432773109,0.137254902,373800
470370185001 ,793,925.7429,300,60,0.075662043,189,0.238335435,50.2,786,0.991172762,6,0.007566204,0,0,0.023959647,8,318,0.025157233,202188,0.068322981,0.996447602,0.820603908,0.463587922,377800
470370185002 ,837,1088.885,350,47,0.056152927,147,0.17562724,47.6,797,0.952210275,8,0.009557945,15,0.017921147,0.037037037,0,336,0,133500,0.097938144,0.986230637,0.829604131,0.387263339,387100
470370185003 ,856,855.2188,288,42,0.049065421,129,0.150700935,41.8,833,0.973130841,0,0,0,0,0.028037383,3,296,0.010135135,250001,0.04950495,0.986615679,0.881453155,0.40917782,391100
470370185004 ,961,1690.458,318,66,0.06867846,232,0.241415193,49.3,943,0.981269511,0,0,0,0,0.176899063,0,442,0,123833,0.194936709,1,0.827906977,0.517829457,391100
470370185005 ,750,1322.771,368,39,0.052,146,0.194666667,45.3,733,0.977333333,0,0,0,0,0.022666667,20,508,0.039370079,92870,0.117505995,1,0.8296875,0.2390625,395100
470370185006 ,904,2965.25,324,101,0.111725664,175,0.193584071,42.3,789,0.872787611,26,0.028761062,28,0.030973451,0.138274336,0,436,0,107813,0,0.933125972,0.534992224,0.180404355,399500
